-0.02373645	3.488669E-5	0.1684211	255
-0.04746735	4.18584E-4	3.368422	255
-0.0240393	0.004204386	10.61053	255
-0.04696717	-0.001324159	20.21053	255
-0.04591894	-0.003528597	29.64211	255
-0.04535397	-0.004324501	39.07369	255
-0.04281003	-0.00709665	51.20001	255
-0.02926787	0.01235876	58.10527	24
-0.04224862	-0.007509518	67.70527	16
-0.03475713	0.0148785	76.96844	14
-0.038258	0.01549407	86.40004	13
-0.04000175	0.01547206	95.83162	11
-0.04205744	0.01508271	105.2632	11
-0.04414964	0.01430615	115.0316	12
-0.03405269	-0.00707998	126.9895	14
-0.03243106	-0.00575796	133.7264	16
-0.05082041	0.009193658	145.6843	23
-0.03022906	-0.002542525	152.5896	23
-0.02930562	-2.830327E-4	164.7159	24
-0.05247151	0.004783071	171.6212	17
-0.0287738	0.003999918	-176.421	16
-0.02885664	0.004762167	-169.3473	15
-0.02933797	0.006795439	-157.5578	16
-0.05089392	-0.003049003	-150.6525	17
-0.0505167	-0.003551171	-141.2209	23
-0.03385957	0.0133589	-131.6209	23
-0.04890773	-0.004995451	-122.0209	24
-0.03862683	0.01636353	-112.7577	255
-0.0400198	0.01681726	-103.3262	255
-0.04209321	0.01709873	-93.89458	255
-0.0445335	0.01704394	-84.463	255
-0.04693182	0.01658999	-75.0314	255
-0.04758604	0.01634942	-65.59981	255
-0.04914766	0.01557812	-56.16823	255
-0.03610783	-0.004195085	-46.56824	255
-0.03362031	-0.00155971	-36.79981	255
-0.0326584	-1.916625E-4	-27.03139	255
-0.03126723	0.003002678	-17.59981	255
-0.03085517	0.004335568	-8.168227	255
-0.05440327	0.005787655	1.094933	255
-0.0542652	0.004469356	10.52651	255
-0.03094634	0.008622406	20.12651	255
-0.0526871	-5.62992E-4	29.38968	255
-0.05150858	-0.002291728	38.82125	255
-0.03445258	0.01415427	48.42125	255
-0.03445365	0.01415293	57.85283	24
-0.04720452	-0.005803017	67.11599	14
-0.04554201	-0.006328823	76.54758	13
-0.04381532	-0.006573428	85.97916	12
-0.04343968	0.01712811	95.57918	11
-0.04556594	0.01673544	105.0108	12
-0.04862297	0.01576623	114.4423	13
-0.05037178	0.01474967	123.8739	15
-0.05172847	0.01365392	133.3055	26
-0.05312304	0.01209424	142.7371	23
-0.05441948	0.01002608	152.1687	23
-0.05518067	0.008151965	161.6003	23
-0.03223659	0.00217031	173.895	16
-0.03217916	0.003214553	-179.3682	16
-0.0558172	0.00131736	-169.7681	16
-0.03280778	0.006706276	-160.505	17
-0.05453431	-0.00249329	-150.905	20
-0.03452693	0.010029	-141.6418	22
-0.03597923	0.01153535	-132.2102	23
-0.03762856	0.01293063	-122.7787	255
-0.03947785	0.01390917	-113.3471	255
-0.04109819	0.01454804	-103.9155	255
-0.04289119	0.01481975	-94.48388	255
-0.04609605	0.01489451	-85.0523	255
-0.04837514	0.01459314	-75.62071	255
-0.0492917	0.01425762	-66.18913	255
-0.0520876	0.01283736	-56.75754	255
-0.05346991	0.01177417	-47.32596	255
-0.05394041	0.01125966	-37.89438	255
-0.03543843	-0.003541204	-28.29438	255
-0.03410442	-7.031374E-4	-18.8628	255
-0.03359582	9.626626E-4	-9.431214	255
-0.03324495	0.004149132	3.654151E-4	255
-0.03343465	0.007698638	9.431946	255
-0.03395773	0.009652184	19.53721	255
-0.0347501	0.01166197	28.96879	255
-0.03663665	0.0146746	38.40037	255
-0.05325409	-0.002269686	47.66353	24
-0.03892879	0.01660261	57.26353	15
-0.04079972	0.01768024	66.69511	14
-0.04414377	0.01888343	76.1267	12
-0.04449025	0.01892509	85.55828	12
-0.04510603	-0.004669905	94.82144	12
-0.04296089	-0.004414061	104.253	13
-0.03956786	-0.003354678	113.6846	14
-0.04965235	0.01800228	123.2846	16
-0.03547318	-9.96191E-4	132.5478	23
-0.03430374	2.971916E-4	141.9794	23
-0.05391198	0.01338435	151.5794	24
-0.05484421	0.01143689	161.011	17
-0.03214111	0.00498153	170.2741	16
-0.03196655	0.007066528	179.7057	16
-0.03207949	0.008527168	-170.8627	16
-0.05537167	0.004539906	-161.2627	19
-0.05506879	0.003835237	-151.8311	22
-0.03504118	0.01633161	-142.5679	23
-0.03611962	0.01751948	-132.7995	24
-0.05229331	2.106317E-4	-123.5363	255
-0.04922901	-0.001590764	-114.1048	255
-0.04237641	0.0211366	-104.8416	255
-0.04575209	-0.002326301	-95.24158	255
-0.04480696	0.02128685	-85.97842	255
-0.04220443	-0.002304593	-76.37841	255
-0.04933716	0.02020136	-67.11525	255
-0.03734816	-2.477858E-4	-57.51525	255
-0.03474262	0.00161981	-48.08367	255
-0.03270416	0.003623207	-38.65209	255
-0.03145595	0.005300226	-29.22051	255
-0.05274032	0.01573086	-19.62051	255
-0.02994937	0.00963217	-10.35735	255
-0.05364738	0.011097	-0.7573477	255
